# CSV file produced by Simufact Forming 2022
# Date of creation: 15.01.2025 17:24:10
#
# Units in this file
# Size of dimension one: - [-]
# Force: Kilonewton [kN]
# Length: Millimeter [mm]
# Velocity: Millimeters per second [mm/s]
# Temperature: Degrees Celsius [¡ÆC]
# Time: Second [s]
# Density: Kilograms per cubic meter [kg/m©ø]
# Stress: Megapascal [MPa]
# Heat transfer coefficient: W/(m©÷¡¤K) [W/(m©÷¡¤K)]
# Strain rate: 1/s [1/s]
# Temperature gradient: Kelvin per meter [K/m]
Increment; Time [s]; Stroke [mm]; PointID; x [mm]; y [mm]; z [mm]; Effective plastic strain [-]; Equivalent stress [MPa]; Equivalent stress [MPa]; Temperature [¡ÆC]; Contact [-]; Effective plastic strain rate [1/s]; Contact pressure [MPa]; Contact pressure [MPa]; Material flow (absolute value) [mm/s]; Flow defects [-]; Flow defects zones [-]; Element density [kg/m©ø]; Flow stress [MPa]; X temperature gradient [K/m]; Y temperature gradient [K/m]; Z temperature gradient [K/m]; Temperature gradient [K/m]; Total displacement [mm]; Total displacement [mm]; X displacement [mm]; Y displacement [mm]; Z displacement [mm]; Axial displacement [mm]; Radial displacement [mm]; Tangential displacement [mm]; X velocity [mm/s]; Y velocity [mm/s]; Z velocity [mm/s]; Radial velocity [mm/s]; Tangential velocity [mm/s]; Total displacement normal direction [mm]; Total displacement normal direction [mm]; Equivalent elastic strain [-]; Maximum principal plastic strain [-]; Intermediate principal plastic strain [-]; Minimum principal plastic strain [-]; X plastic strain [-]; Y plastic strain [-]; Z plastic strain [-]; XY plastic strain [-]; YZ plastic strain [-]; ZX plastic strain [-]; Axial plastic strain [-]; Radial plastic strain [-]; Tangential plastic strain [-]; X thermal strain [-]; Y thermal strain [-]; Z thermal strain [-]; Maximum principal stress [MPa]; Intermediate principal stress [MPa]; Minimum principal stress [MPa]; Mean normal stress [MPa]; Mean normal stress [MPa]; Triaxiality [-]; Stress vector (absolute value) [MPa]; X stress [MPa]; Y stress [MPa]; Z stress [MPa]; XY shear stress [MPa]; YZ shear stress [MPa]; ZX shear stress [MPa]; Axial stress [MPa]; Radial stress [MPa]; Tangential stress [MPa]; Friction ratio [-]; Friction stress [MPa]; Friction stress [MPa]; X friction stress [MPa]; Y friction stress [MPa]; Z friction stress [MPa]; Radial friction stress [MPa]; Tangential friction stress [MPa]; X contact pressure [MPa]; Y contact pressure [MPa]; Z contact pressure [MPa]; Radial contact pressure [MPa]; Tangential contact pressure [MPa]; X nodal reaction force [kN]; Y nodal reaction force [kN]; Z nodal reaction force [kN]; Grain size in m-6 [-]; ASTM grain size number [-]; Contact heat transfer coefficient [W/(m©÷¡¤K)]; Arc Displacement X [mm]; Surface normal y [-]; Surface normal vector (absolute value) [-]; Die Life (Nf) [-]; Die Life cycle [-]; VOID [-]; Surface normal z [-]; Surface normal x [-]; Arc Displacement Z [mm]; Arc Displacement Y [mm]
12;0.000677915;2.10044;2;48.7401;1.68675e-81;30.3299;3.4123;20.9933;20.9933;1121.35;0;0;0;0;2.87834;0;0;7850;42.2107;522.136;0;17036.3;17044.3;52.4371;52.4371;34.4841;0;-39.307;-39.307;34.4841;0;-0.0665213;0;-2.87757;-0.0665213;0;0;0;0.00023123;1.21841;0.654052;-1.87246;0.653202;1.21841;-1.87161;0;0;0.0926511;-1.87161;0.653202;1.21841;0.00047844;0.00047844;0.00047844;1.40138;-2.75961;-13.2056;-4.85461;-4.85461;-0.231246;12.4566;-12.1424;-2.75961;0.338171;0;0;3.79472;0.338171;-12.1424;-2.75961;0;0;0;0;0;0;0;0;0;0;0;0;0;2.03144e-08;0;-3.59353e-08;12.2618;10.0978;0;-2.33654e-05;0;0;157656;3377.21;-0.458459;0;0;0.000900164;0
12;0.000677915;2.10044;3;48.9706;0;28.2484;3.2056;49.949;49.949;1073.14;0;6.65145e-05;0;0;2.8669;0;0;7850;52.2162;4040.55;0;28818.4;29100.3;41.2212;41.2212;33.9296;0;-23.3239;-23.3239;33.9296;0;-0.0195796;0;-2.86684;-0.0195796;0;0;0;0.000337598;1.15598;0.801414;-1.95739;0.623616;1.15598;-1.7796;0;0;-1.35484;-1.7796;0.623616;1.15598;-0.00050337;-0.00050337;-0.00050337;58.0594;22.5131;3.91554;28.1627;28.1627;0.563829;62.3253;22.2784;58.0594;4.15023;0;0;-2.07594;4.15023;22.2784;58.0594;0;0;0;0;0;0;0;0;0;0;0;0;0;-7.40767e-06;0;1.37627e-06;10.7808;10.4733;0;-7.09565e-06;0;0;131708;3674.32;-0.272907;0;0;0.000903834;0
12;0.000677915;2.10044;4;51.2143;0;28.0176;3.11073;52.1738;52.1738;1070.15;0;0.000146649;0;0;2.81266;0;0;7850;52.3866;350.645;0;27301.2;27303.5;43.4532;43.4532;35.6951;0;-24.7398;-24.7398;35.6951;0;-0.0120251;0;-2.81263;-0.0120251;0;0;0;0.000321974;1.17949;0.737575;-1.91707;0.431642;1.17949;-1.61113;0;0;-1.69534;-1.61113;0.431642;1.17949;-0.000537123;-0.000537123;-0.000537123;57.3458;27.0749;-2.14457;27.4254;27.4254;0.525654;63.0923;26.2733;57.3458;-1.34297;0;0;-4.77281;-1.34297;26.2733;57.3458;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.69632e-07;0;3.49111e-07;10.7455;10.4787;0;-4.43111e-06;0;0;130403;3689.26;-0.204915;0;0;0.000922608;0
12;0.000677915;2.10044;5;31.3192;0;29.6576;4.48553;17.1096;17.1096;1215.47;0;0;0;0;3.09889;0;0;7850;27.7297;-8050.29;0;8402.41;11636.5;45.3234;45.3234;20.2278;0;-40.5459;-40.5459;20.2278;0;-0.0313101;0;-3.09874;-0.0313101;0;0;0;0.000346174;1.10026;0.568675;-1.66894;-1.65114;1.10026;0.550877;0;0;-0.397538;0.550877;-1.65114;1.10026;0.00242044;0.00242044;0.00242044;2.48434;-10.6976;-14.8047;-7.67262;-7.67262;-0.448438;15.9031;-4.08469;-14.8047;-4.12853;0;0;6.59091;-4.12853;-4.08469;-14.8047;0;0;0;0;0;0;0;0;0;0;0;0;0;4.55062e-11;0;3.60529e-11;15.4281;9.43322;0;-1.17522e-05;0;0;163780;3307.09;-2.52165;0;0;0.000822537;0
12;0.000677915;2.10044;6;33.5619;0;29.6821;3.15515;10.443;10.443;1192.23;0;0;0;0;3.08558;0;0;7850;29.4143;-12500.2;0;12530.7;17699.6;32.6195;32.6195;23.3495;0;-22.6873;-22.6873;23.3495;0;-0.0345637;0;-3.08539;-0.0345637;0;0;0;0.000251036;1.20558;0.624645;-1.83023;-0.164373;1.20558;-1.04121;0;0;2.29294;-1.04121;-0.164373;1.20558;0.00167811;0.00167811;0.00167811;-8.75151;-11.2488;-19.4479;-13.1494;-13.1494;-1.25917;24.1016;-11.153;-19.4479;-8.84734;0;0;0.479729;-8.84734;-11.153;-19.4479;0;0;0;0;0;0;0;0;0;0;0;0;0;9.52678e-12;0;7.42432e-11;14.6398;9.58514;0;-1.28138e-05;0;0;178559;3137.86;-0.235487;0;0;0.000827408;0
12;0.000677915;2.10044;7;31.4632;0;27.3315;3.17198;13.6124;13.6124;1191.13;0;0;0;0;3.09431;0;0;7850;29.4854;-12871.9;0;10988;16924;31.1066;31.1066;22.2785;0;-21.6872;-21.6872;22.2785;0;-0.0157379;0;-3.09427;-0.0157379;0;0;0;0.000310188;1.26156;0.85572;-2.11728;-1.34722;1.26156;0.0856587;0;0;2.60492;0.0856587;-1.34722;1.26156;0.00183725;0.00183725;0.00183725;-0.921257;-8.0497;-15.7407;-8.23723;-8.23723;-0.605126;17.4701;-7.41755;-15.7407;-1.5534;0;0;-2.02647;-1.5534;-7.41755;-15.7407;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.20958e-10;0;1.65142e-10;14.5952;9.59371;0;-6.22277e-06;0;0;170625;3228.71;-0.247647;0;0;0.000824041;0
12;0.000677915;2.10044;8;33.6936;0;27.5402;2.54455;14.4108;14.4108;1156.73;0;0;0;0;3.08189;0;0;7850;35.6328;-20413.8;0;17743;27047;24.6179;24.6179;21.7614;0;-11.4585;-11.4585;21.7614;0;-0.0193047;0;-3.08183;-0.0193047;0;0;0;0.000255325;1.0622;0.180991;-1.24319;-0.254133;1.0622;-0.808069;0;0;1.31204;-0.808069;-0.254133;1.0622;0.00107349;0.00107349;0.00107349;-9.35726;-16.4877;-24.6268;-16.8239;-16.8239;-1.16745;30.7454;-14.4748;-24.6268;-11.3701;0;0;-3.20952;-11.3701;-14.4748;-24.6268;0;0;0;0;0;0;0;0;0;0;0;0;0;2.94267e-11;0;-2.20812e-10;13.4422;9.8324;0;-7.40757e-06;0;0;168919;3248.25;0.0235906;0;0;0.000828642;0
12;0.000677915;2.10044;9;31.0888;0;-0.127235;2.75139;44.0585;44.0585;961.271;0;0;0;0;3.07635;0;0;7850;80.1294;14836.8;0;25065.3;29127.3;13.612;13.612;11.0314;0;-7.85912;-7.85912;11.0314;0;-0.0740791;0;-3.07545;-0.0740791;0;0;0;0.000943289;0.929977;0.412143;-1.34212;0.0211863;0.412143;-0.43333;0;0;2.22617;-0.43333;0.0211863;0.412143;-0.00279191;-0.00279191;-0.00279191;56.0499;49.1014;10.8697;38.6737;38.6737;0.87778;70.482;26.2536;56.0499;33.7175;0;0;-18.748;33.7175;26.2536;56.0499;0;0;0;0;0;0;0;0;0;0;0;0;0;1.09263e-08;0;-7.60104e-09;7.74853;11.4229;0;-9.00878e-06;0;0;135464;3631.31;-0.0296024;0;0;0.000830758;0
12;0.000677915;2.10044;10;33.1471;0;-0.0738811;1.84156;46.7941;46.7941;968.799;0;0;0;0;3.08204;0;0;7850;77.9803;-7973.82;0;17719.7;19431.2;19.5653;19.5653;13.06;0;-14.5302;-14.5302;13.06;0;-0.0745348;0;-3.08114;-0.0745348;0;0;0;0.000623074;0.562791;0.524905;-1.0877;-1.05356;0.524905;0.528652;0;0;0.469807;0.528652;-1.05356;0.524905;-0.00243889;-0.00243889;-0.00243889;73.5611;42.3705;21.2518;45.7278;45.7278;0.977213;87.1126;23.0508;73.5611;40.5714;0;0;5.89555;40.5714;23.0508;73.5611;0;0;0;0;0;0;0;0;0;0;0;0;0;4.73789e-09;0;3.1962e-09;7.92405;11.3569;0;-9.81823e-06;0;0;133661;3651.96;0.0620927;0;0;0.000830643;0
12;0.000677915;2.10044;11;31.6343;0;-2.46747;1.19066;30.6691;30.6691;915.67;0;0;0;0;3.07951;0;0;7850;94.371;17298.6;0;28148.1;33038.7;17.1472;17.1472;10.6903;0;-13.4059;-13.4059;10.6903;0;-0.068296;0;-3.07876;-0.068296;0;0;0;0.00066717;0.504048;0.424919;-0.928967;-0.912045;0.424919;0.487126;0;0;-0.309601;0.487126;-0.912045;0.424919;-0.00352897;-0.00352897;-0.00352897;49.919;24.7403;19.9266;31.5286;31.5286;1.02803;58.9148;20.4372;24.7403;49.4084;0;0;3.87997;49.4084;20.4372;24.7403;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.41758e-09;0;9.94178e-09;6.61471;11.8782;0;-4.32782e-06;0;0;146309;3507.13;0.102203;0;0;0.000830343;0
12;0.000677915;2.10044;12;33.4879;0;-2.1767;1.06193;35.6068;35.6068;928.157;0;0;0;0;3.08079;0;0;7850;90.5374;-9614.14;0;21291.8;23361.8;21.0855;21.0855;12.4366;0;-17.0248;-17.0248;12.4366;0;-0.0724791;0;-3.07994;-0.0724791;0;0;0;0.000532526;0.487306;0.448645;-0.935951;-0.734968;0.487306;0.247663;0;0;-0.975471;0.247663;-0.734968;0.487306;-0.00335384;-0.00335384;-0.00335384;42.8998;39.1116;6.02296;29.3448;29.3448;0.824134;54.3572;15.6482;42.8998;29.4863;0;0;-15.028;29.4863;15.6482;42.8998;0;0;0;0;0;0;0;0;0;0;0;0;0;-7.43556e-10;0;1.68893e-09;6.91663;11.7492;0;-6.86493e-06;0;0;141840;3558.3;0.132332;0;0;0.000831279;0
17;0.000960379;2.97563;1;50.7262;8.43376e-82;30.3029;3.12074;20.0401;20.0401;1120.59;0;0;0;0;8.02596;0;0;7850;42.1754;-819.073;0;15151.5;15173.6;54.4614;54.4614;35.6137;0;-41.0876;-41.0876;35.6137;0;-0.0618071;0;-8.02572;-0.0618071;0;0;0;0.000244231;1.22485;0.541987;-1.76684;0.524177;1.22485;-1.74903;0;0;0.404;-1.74903;0.524177;1.22485;0.000439918;0.000439918;0.000439918;1.4098;-11.9544;-13.6781;-8.07426;-8.07426;-0.402905;17.8208;-13.1846;-11.9544;0.91625;0;0;2.68385;0.91625;-13.1846;-11.9544;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0292e-07;0;-2.62684e-07;12.2603;10.0974;0;-1.97415e-05;0;0;159047;3361.28;-0.211614;0;0;0.00756315;0
17;0.000960379;2.97563;2;48.7401;1.68675e-81;30.3374;3.4123;20.9885;20.9885;1121.33;0;0;0;0;8.07212;0;0;7850;42.2156;522.849;0;17035.7;17043.7;52.4315;52.4315;34.4841;0;-39.2995;-39.2995;34.4841;0;-0.0600655;0;-8.07189;-0.0600655;0;0;0;0.000231117;1.21841;0.654052;-1.87246;0.653202;1.21841;-1.87161;0;0;0.0926837;-1.87161;0.653202;1.21841;0.000477916;0.000477916;0.000477916;1.40478;-2.73824;-13.1837;-4.83906;-4.83906;-0.230558;12.4265;-12.1163;-2.73824;0.337392;0;0;3.79898;0.337392;-12.1163;-2.73824;0;0;0;0;0;0;0;0;0;0;0;0;0;7.49682e-07;0;-2.04853e-06;12.2609;10.098;0;-1.93131e-05;0;0;157663;3377.13;-0.458459;0;0;0.00754965;0
17;0.000960379;2.97563;3;48.9706;0;28.256;3.2056;49.9497;49.9497;1073.12;0;8.45633e-05;0;0;8.06124;0;0;7850;52.2187;4040.5;0;28801.7;29083.7;41.217;41.217;33.9296;0;-23.3164;-23.3164;33.9296;0;-0.0139981;0;-8.06123;-0.0139981;0;0;0;0.000337743;1.15598;0.801414;-1.95739;0.623625;1.15598;-1.77961;0;0;-1.35481;-1.77961;0.623625;1.15598;-0.000503594;-0.000503594;-0.000503594;58.074;22.5717;3.91309;28.1863;28.1863;0.564293;62.3599;22.3374;58.074;4.14737;0;0;-2.07759;4.14737;22.3374;58.074;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.60408e-06;0;5.91908e-06;10.7804;10.4734;0;-5.79231e-06;0;0;131707;3674.33;-0.272907;0;0;0.0075527;0
17;0.000960379;2.97563;4;51.2143;0;28.0251;3.11073;52.1786;52.1786;1070.14;0;0.000132027;0;0;8.00776;0;0;7850;52.3886;353.116;0;27278.1;27280.4;43.4488;43.4488;35.6951;0;-24.7323;-24.7323;35.6951;0;-0.00645769;0;-8.00776;-0.00645769;0;0;0;0.000322257;1.17949;0.737575;-1.91707;0.431654;1.17949;-1.61114;0;0;-1.69531;-1.61114;0.431654;1.17949;-0.000537296;-0.000537296;-0.000537296;57.3478;27.1263;-2.14967;27.4415;27.4415;0.525914;63.1157;26.325;57.3478;-1.34834;0;0;-4.77678;-1.34834;26.325;57.3478;0;0;0;0;0;0;0;0;0;0;0;0;0;-6.77531e-05;0;3.78305e-05;10.7453;10.4787;0;-3.57033e-06;0;0;130400;3689.29;-0.204915;0;0;0.00756831;0
17;0.000960379;2.97563;5;31.3191;0;29.6651;4.48553;17.0867;17.0867;1215.45;0;0;0;0;8.28432;0;0;7850;27.7298;-8048.37;0;8400.65;11633.9;45.3167;45.3167;20.2278;0;-40.5384;-40.5384;20.2278;0;-0.023342;0;-8.28428;-0.023342;0;0;0;0.00034606;1.10026;0.568675;-1.66894;-1.65114;1.10026;0.550876;0;0;-0.397546;0.550876;-1.65114;1.10026;0.00242008;0.00242008;0.00242008;2.46305;-10.6878;-14.8018;-7.67553;-7.67553;-0.449212;15.9034;-4.08865;-14.8018;-4.13611;0;0;6.57539;-4.13611;-4.08865;-14.8018;0;0;0;0;0;0;0;0;0;0;0;0;0;-7.32879e-10;0;4.40794e-11;15.4275;9.43334;0;-9.60803e-06;0;0;163820;3306.63;-2.52165;0;0;0.00748538;0
17;0.000960379;2.97563;6;33.5619;0;29.6896;3.15515;10.4343;10.4343;1192.21;0;0;0;0;8.27246;0;0;7850;29.4174;-12502.8;0;12528.9;17700.1;32.6143;32.6143;23.3495;0;-22.6798;-22.6798;23.3495;0;-0.0268276;0;-8.27242;-0.0268276;0;0;0;0.00025107;1.20558;0.624645;-1.83023;-0.164377;1.20558;-1.0412;0;0;2.29294;-1.0412;-0.164377;1.20558;0.00167772;0.00167772;0.00167772;-8.75453;-11.244;-19.4395;-13.146;-13.146;-1.25988;24.0942;-11.1536;-19.4395;-8.84495;0;0;0.465749;-8.84495;-11.1536;-19.4395;0;0;0;0;0;0;0;0;0;0;0;0;0;-9.81552e-10;0;-1.09211e-10;14.6391;9.58527;0;-1.04987e-05;0;0;178584;3137.57;-0.235487;0;0;0.00748937;0
17;0.000960379;2.97563;7;31.4632;0;27.339;3.17198;13.5989;13.5989;1191.12;0;0;0;0;8.2797;0;0;7850;29.488;-12870.8;0;10987.7;16923;31.1014;31.1014;22.2785;0;-21.6797;-21.6797;22.2785;0;-0.00873542;0;-8.27969;-0.00873542;0;0;0;0.000310205;1.26156;0.85572;-2.11728;-1.34722;1.26156;0.0856631;0;0;2.60491;0.0856631;-1.34722;1.26156;0.00183693;0.00183693;0.00183693;-0.921023;-8.05175;-15.7239;-8.23222;-8.23222;-0.605361;17.4532;-7.41192;-15.7239;-1.56085;0;0;-2.03791;-1.56085;-7.41192;-15.7239;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.01293e-09;0;-4.3701e-09;14.5946;9.59382;0;-5.06084e-06;0;0;170655;3228.37;-0.247647;0;0;0.00748663;0
17;0.000960379;2.97563;8;33.6936;0;27.5477;2.54455;14.3989;14.3989;1156.72;0;0;0;0;8.26893;0;0;7850;35.636;-20417.1;0;17742.5;27049.1;24.6144;24.6144;21.7614;0;-11.451;-11.451;21.7614;0;-0.0124627;0;-8.26892;-0.0124627;0;0;0;0.000255289;1.0622;0.180991;-1.24319;-0.254135;1.0622;-0.808066;0;0;1.31204;-0.808066;-0.254135;1.0622;0.00107313;0.00107313;0.00107313;-9.342;-16.4664;-24.5969;-16.8018;-16.8018;-1.16688;30.7059;-14.455;-24.5969;-11.3534;0;0;-3.20693;-11.3534;-14.455;-24.5969;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04374e-09;0;3.23395e-10;13.4416;9.83253;0;-6.04857e-06;0;0;168943;3247.96;0.0235906;0;0;0.00749039;0
17;0.000960379;2.97563;9;31.0888;0;-0.119739;2.75139;44.0774;44.0774;961.246;0;0;0;0;8.25007;0;0;7850;80.137;14829.8;0;25058.5;29117.9;13.6077;13.6077;11.0314;0;-7.85162;-7.85162;11.0314;0;-0.143757;0;-8.24882;-0.143757;0;0;0;0.00094343;0.929977;0.412143;-1.34212;0.02119;0.412143;-0.433333;0;0;2.22617;-0.433333;0.02119;0.412143;-0.0027924;-0.0027924;-0.0027924;56.0673;49.1235;10.8696;38.6868;38.6868;0.877701;70.5073;26.2446;56.0673;33.7485;0;0;-18.7553;33.7485;26.2446;56.0673;0;0;0;0;0;0;0;0;0;0;0;0;0;3.59721e-08;0;-8.36818e-09;7.7479;11.4231;0;-1.17555e-05;0;0;135451;3631.46;-0.0296024;0;0;0.00749538;0
17;0.000960379;2.97563;10;33.1471;0;-0.0663892;1.84156;46.8019;46.8019;968.77;0;0;0;0;8.27608;0;0;7850;77.9887;-7967.69;0;17716.6;19425.8;19.5598;19.5598;13.06;0;-14.5227;-14.5227;13.06;0;-0.145598;0;-8.2748;-0.145598;0;0;0;0.000623188;0.562791;0.524905;-1.0877;-1.05356;0.524905;0.528652;0;0;0.469812;0.528652;-1.05356;0.524905;-0.00243942;-0.00243942;-0.00243942;73.5898;42.4017;21.2704;45.754;45.754;0.977608;87.1588;23.0576;73.5898;40.6145;0;0;5.87977;40.6145;23.0576;73.5898;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.12926e-08;0;-2.87508e-08;7.92335;11.3572;0;-1.32148e-05;0;0;133656;3652.01;0.0620927;0;0;0.00749186;0
17;0.000960379;2.97563;11;31.6343;0;-2.45997;1.19066;30.6837;30.6837;915.648;0;0;0;0;8.25886;0;0;7850;94.3772;17296.8;0;28139.5;33030.4;17.1414;17.1414;10.6903;0;-13.3984;-13.3984;10.6903;0;-0.17323;0;-8.25704;-0.17323;0;0;0;0.000667279;0.504048;0.424919;-0.928967;-0.912045;0.424919;0.487127;0;0;-0.309596;0.487127;-0.912045;0.424919;-0.00352937;-0.00352937;-0.00352937;49.9381;24.7358;19.9339;31.5359;31.5359;1.02777;58.9309;20.4455;24.7358;49.4265;0;0;3.88432;49.4265;20.4455;24.7358;0;0;0;0;0;0;0;0;0;0;0;0;0;1.04733e-08;0;1.26209e-08;6.61424;11.8784;0;-1.59648e-05;0;0;146294;3507.3;0.102203;0;0;0.00749495;0
17;0.000960379;2.97563;12;33.4879;0;-2.16921;1.06193;35.623;35.623;928.137;0;0;0;0;8.2805;0;0;7850;90.5434;-9608.28;0;21287.8;23355.7;21.0795;21.0795;12.4366;0;-17.0173;-17.0173;12.4366;0;-0.168819;0;-8.27878;-0.168819;0;0;0;0.000532583;0.487306;0.448645;-0.935951;-0.73497;0.487306;0.247664;0;0;-0.975468;0.247664;-0.73497;0.487306;-0.00335422;-0.00335422;-0.00335422;42.8993;39.1513;6.02307;29.3579;29.3579;0.824128;54.376;15.6574;42.8993;29.517;0;0;-15.0449;29.517;15.6574;42.8993;0;0;0;0;0;0;0;0;0;0;0;0;0;2.03429e-09;0;-3.82563e-09;6.91617;11.7494;0;-1.6252e-05;0;0;141826;3558.46;0.132332;0;0;0.00749163;0
23;0.00129934;4.02585;1;50.7262;8.43376e-82;30.3054;3.12074;20.0224;20.0224;1120.55;0;0;0;0;24.0558;0;0;7850;42.181;-818.676;0;15151;15173.1;54.4595;54.4595;35.6137;0;-41.085;-41.085;35.6137;0;-0.0680711;0;24.0557;-0.0680711;0;0;0;0.000244072;1.22485;0.541987;-1.76684;0.524173;1.22485;-1.74902;0;0;0.404039;-1.74902;0.524173;1.22485;0.000439306;0.000439306;0.000439306;1.40759;-11.9336;-13.6473;-8.05776;-8.05776;-0.402437;17.7826;-13.152;-11.9336;0.912359;0;0;2.68521;0.912359;-13.152;-11.9336;0;0;0;0;0;0;0;0;0;0;0;0;0;2.27483e-06;0;-4.07563e-06;12.2593;10.0977;0;-2.48071e-05;0;0;159073;3360.97;-0.211614;0;0;0.00257933;0
23;0.00129934;4.02585;2;48.7401;1.68675e-81;30.34;3.4123;20.9826;20.9826;1121.29;0;0;0;0;24.0092;0;0;7850;42.2215;523.706;0;17034.9;17042.9;52.4295;52.4295;34.4841;0;-39.2969;-39.2969;34.4841;0;-0.0664126;0;24.0091;-0.0664126;0;0;0;0.000230993;1.21841;0.654052;-1.87246;0.653201;1.21841;-1.87161;0;0;0.0927231;-1.87161;0.653201;1.21841;0.000477288;0.000477288;0.000477288;1.40881;-2.71514;-13.1572;-4.82117;-4.82117;-0.22977;12.3906;-12.0847;-2.71514;0.336354;0;0;3.80412;0.336354;-12.0847;-2.71514;0;0;0;0;0;0;0;0;0;0;0;0;0;3.17754e-06;0;-5.69349e-06;12.2599;10.0982;0;-2.43148e-05;0;0;157671;3377.03;-0.458459;0;0;0.00256302;0
23;0.00129934;4.02585;3;48.9706;0;28.2585;3.2056;49.9508;49.9508;1073.09;0;6.54455e-05;0;0;24.0198;0;0;7850;52.2217;4040.42;0;28781.5;29063.7;41.2155;41.2155;33.9296;0;-23.3138;-23.3138;33.9296;0;-0.019841;0;24.0198;-0.019841;0;0;0;0.000337905;1.15598;0.801414;-1.95739;0.623635;1.15598;-1.77962;0;0;-1.35477;-1.77962;0.623635;1.15598;-0.000503863;-0.000503863;-0.000503863;58.0919;22.6418;3.91039;28.2147;28.2147;0.56485;62.4016;22.408;58.0919;4.14418;0;0;-2.0796;4.14418;22.408;58.0919;0;0;0;0;0;0;0;0;0;0;0;0;0;5.56782e-05;0;6.75133e-05;10.78;10.4735;0;-7.96313e-06;0;0;131706;3674.33;-0.272907;0;0;0.00256669;0
23;0.00129934;4.02585;4;51.2142;0;28.0277;3.11073;52.1828;52.1828;1070.12;0;0.000105196;0;0;24.0736;0;0;7850;52.391;356.063;0;27250.4;27252.7;43.4474;43.4474;35.6951;0;-24.7297;-24.7297;35.6951;0;-0.0123667;0;24.0736;-0.0123667;0;0;0;0.000322584;1.17949;0.737575;-1.91707;0.431669;1.17949;-1.61116;0;0;-1.69528;-1.61116;0.431669;1.17949;-0.000537502;-0.000537502;-0.000537502;57.3488;27.1885;-2.15533;27.4607;27.4607;0.52624;63.1429;26.3876;57.3488;-1.35436;0;0;-4.78141;-1.35436;26.3876;57.3488;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.71649e-06;0;-8.50995e-07;10.7449;10.4788;0;-5.28641e-06;0;0;130398;3689.32;-0.204915;0;0;0.00258553;0
23;0.00129934;4.02585;5;31.3191;0;29.6676;4.48553;17.064;17.064;1215.43;0;0;0;0;23.791;0;0;7850;27.7298;-8046.08;0;8398.55;11630.8;45.3145;45.3145;20.2278;0;-40.5359;-40.5359;20.2278;0;-0.0309475;0;23.791;-0.0309475;0;0;0;0.000345946;1.10026;0.568675;-1.66894;-1.65114;1.10026;0.550875;0;0;-0.397557;0.550875;-1.65114;1.10026;0.00241965;0.00241965;0.00241965;2.43956;-10.6771;-14.803;-7.68018;-7.68018;-0.450082;15.9078;-4.09287;-14.803;-4.14465;0;0;6.55827;-4.14465;-4.09287;-14.803;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.8292e-10;0;3.79193e-11;15.4267;9.43348;0;-1.29303e-05;0;0;163860;3306.17;-2.52165;0;0;0.00248456;0
23;0.00129934;4.02585;6;33.5619;0;29.6921;3.15515;10.4281;10.4281;1192.19;0;0;0;0;23.8039;0;0;7850;29.4212;-12505.9;0;12526.8;17700.8;32.6125;32.6125;23.3494;0;-22.6773;-22.6773;23.3494;0;-0.0342275;0;23.8039;-0.0342275;0;0;0;0.000251127;1.20558;0.624645;-1.83023;-0.164383;1.20558;-1.0412;0;0;2.29294;-1.0412;-0.164383;1.20558;0.00167726;0.00167726;0.00167726;-8.75765;-11.2379;-19.4336;-13.143;-13.143;-1.26035;24.0883;-11.1532;-19.4336;-8.84235;0;0;0.450437;-8.84235;-11.1532;-19.4336;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.97259e-10;0;-1.39396e-11;14.6383;9.58543;0;-1.39602e-05;0;0;178602;3137.37;-0.235487;0;0;0.00248957;0
23;0.00129934;4.02585;7;31.4632;0;27.3414;3.17198;13.5857;13.5857;1191.1;0;0;0;0;23.7955;0;0;7850;29.4912;-12869.4;0;10987.4;16921.7;31.0997;31.0997;22.2784;0;-21.6772;-21.6772;22.2784;0;-0.0157348;0;23.7955;-0.0157348;0;0;0;0.000310227;1.26156;0.85572;-2.11728;-1.34723;1.26156;0.0856686;0;0;2.60491;0.0856686;-1.34723;1.26156;0.00183655;0.00183655;0.00183655;-0.921034;-8.0521;-15.7076;-8.22692;-8.22692;-0.605556;17.4361;-7.40448;-15.7076;-1.56866;0;0;-2.0491;-1.56866;-7.40448;-15.7076;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.13658e-10;0;-1.77766e-09;14.594;9.59395;0;-7.33243e-06;0;0;170683;3228.04;-0.247647;0;0;0.00248604;0
